都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
374067,3771601030,香川県,まんのう町,介護付き有料老人ホームフラワーガーデンまんのう,カイゴツキユウリョウロウジンホームフラワーガーデンマンノウ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,仲多度郡まんのう町吉野下416フラワーガーデンまんのう,フラワーガーデンまんのう,34.192517400000000,133.840415600000030,0877-75-1165,0877-75-4165,1470005003371,医療法人社団まえだ整形外科外科医院,3771601030,,,50,http://maedaseikei.net/,,,,
382019,3870113218,愛媛県,松山市,特定施設入居者生活介護　あいしょう小栗,トクテイシセツニュウキョシャセイカツカイゴ　アイショウオグリ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,愛媛県松山市小栗5丁目1番25号総合福祉施設　あいしょう小栗,総合福祉施設　あいしょう小栗,33.828898999999980,132.759785899999970,089-968-1088,089-946-1588,5500005007605,社会福祉法人名石会,3870113218,,,0,https://www.meishikai.info/,,,,
392014,3970107318,高知県,高知市,朝倉さわやかガーデン,アサクラサワヤカ　ガーデン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,高知県高知市朝倉丙350番地１,,33.558882100000000,133.531238300000000,088-850-0071,088-850-0073,6490005000627,特定医療法人仁泉会,3970107318,,,0,https://asakura-hospital.jp/,,,,
392014,3970107680,高知県,高知市,介護付きホームいこいの森プラス,カイゴツキホームイコイノモリプラス,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,高知県高知市旭町3丁目3,,33.555628800000020,133.508694300000030,088-856-7012,088-824-3322,5490001007478,株式会社スノーフォレスト,3970107680,,,24,http://www.151.ecweb.jp/,,,,
392014,3970108217,高知県,高知市,介護付きホーム和の杜かもべ,カイゴツキホームヤワラギノモリカモベ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,高知県高知市鴨部高町16番33号介護付きホーム和の杜かもべ,介護付きホーム和の杜かもべ,33.550713563801990,133.494970864418000,088-821-8330,088-821-6736,5490001007916,株式会社ライフサポート和,3970108217,,,,,,,,
401064,4070404704,福岡県,北九州市小倉北区,介護付有料老人ホーム　パレス三萩野,カイゴツキユウリョウロウジンホーム　パレスミハギノ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,福岡県北九州市小倉北区白銀2-11-4年長者の里　小倉　西館,年長者の里　小倉　西館,33.868013700000000,130.876605400000020,093-932-0211,093-932-0233,8290805004011,社会福祉法人　年長者の里,4070404704,,,0,http://n-sato.com/,,,,
402044,4071701512,福岡県,直方市,くらじの里家,クラジノサトヤ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,直方市須崎町6番3号,,33.751166716251134,130.724291572352630,0949-22-0660,0949-22-0055,3290005005054,社会福祉法人　二丈福祉会,4071701512,,,70,http://kurajinosatoya.jp,,,,
402109,4072300587,福岡県,八女市,サンホーム八女,サンホームヤメ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,福岡県八女市大島４００番地１,,33.221502663381680,130.560037980673170,0943-22-2220,0943-22-2774,2290002048032,有限会社まつざき,4072300587,,,45,http://sunhome.sunmedic.net/matsuzaki/,,,,
402192,4073201172,福岡県,大野城市,医療法人芙蓉会　メディカルケア南ヶ丘,イリョウホウジンフヨウカイ　メディカルケアミナミガオカ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,福岡県大野城市大字牛頸1034-66メディカルケア南ヶ丘,メディカルケア南ヶ丘,33.506661470934226,130.476267723417700,092-595-2822,092-595-2780,1290005006748,医療法人芙蓉会,4073201172,,,100,mdc-f.net/minami/,,,,
412031,4170300901,佐賀県,鳥栖市,シニアライフＳＯＲＡ,シニアライフソラ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,鳥栖市山浦町２９６３,,33.383198433938730,130.486485759524530,0942-81-5050,0942-81-5020,5300005004531,社会福祉法人洞庵の園,4170300901,,,0,http://www.douan.or.jp/,,,,
412040,4170400370,佐賀県,多久市,介護付き高齢者住宅　虹のわ多久,カイゴツキコウレイシャジュウタク　ニイジノワタク,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,佐賀県多久市東多久町大字別府4677-1介護付き高齢者住宅　虹のわ多久,介護付き高齢者住宅　虹のわ多久,33.283036800000020,130.143161400000000,0952-76-5580,0952-76-5581,1300005000261,佐賀県医療生活協同組合,4170400370,,,0,http://saga-iryou-s.or.jp/,,,,
422011,4270112263,長崎県,長崎市,アルファリビング長崎大浦,アルファリビングナガサキオオウラ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,長崎県長崎市下町4番33号アルファリビング長崎大浦,アルファリビング長崎大浦,32.734272200000000,129.873521700000000,095-801-1523,095-801-1524,5470001007109,あなぶきメディカルケア株式会社,4270112263,,,0,http://www.a-living.jp/nagasaki/oura/,,,,
422011,4270136122,長崎県,長崎市,南山手十三番館,ミナミヤマテジュウサンバンカン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,長崎県長崎市南山手町3-28南山手十三番館,南山手十三番館,32.735431300000016,129.868701799999970,095-828-1013,095-828-1139,8310001003517,株式会社ベスト・スマイル,4270136122,,,72,https://www.ooura13.com,,,,
422029,4270205034,長崎県,佐世保市,サービス付き高齢者向け住宅　ナイスケア　みなとまち,サービスツキコウレイシャムケジュウタク　ナイスケア　ミナトマチ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,長崎県佐世保市湊町5-5,,33.172891000000000,129.717962599999960,0956-23-2880,0956-23-2872,9310002012870,有限会社ナイスケア,4270205034,,,,,,,,
422037,4270301064,長崎県,島原市,特定施設入居者生活介護事業所　あんしんハウス島原,トクテイシセツニュウキョシャセイカツカイゴジギョウショ　アンシンハウスシマバラ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,長崎県島原市城見町4950-1,,32.788099800000000,130.359678100000000,0957-65-0707,0957-65-0727,3310001009857,株式会社　日進開発,4270301064,,,16,http://nissin-jp,,,,
422134,4272400781,長崎県,雲仙市,花心苑,カシンエン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,長崎県雲仙市国見町神代甲955-1,,32.863911509557370,130.273126997345000,0957-78-1017,0957-60-4093,5310005004761,社会福祉法人　朝日福祉会,4272400781,,,0,,,,,
422142,4272500663,長崎県,南島原市,介護付き有料老人ホーム　いきいきハウス若竹,カイゴツキユウリョウロウジンホーム　イキイキハウスワカタケ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,長崎県南島原市有家町中須川170,,32.663896484594870,130.303884464376580,0957-76-8580,0957-82-8121,9310001011254,株式会社ホープブライト,4272500663,,,19,,,,,
423084,4271102909,長崎県,時津町,サービス付き高齢者向け住宅　モン・サンながさき,サービスツキコウレイシャムケジュウタク　モン・サンナガサキ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,西彼杵郡時津町浜田郷465,,32.832951600000000,129.856801700000000,095-865-8010,095-865-7086,6310005001865,医療法人　啓正会,4271102909,,,100,http://keiseikai.biz/,,,,
431010,4370108906,熊本県,熊本市中央区,特定施設シルバーピアグランド通り,トクテイシセツシルバーピアグランドドオリ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,熊本県熊本市中央区上水前寺１丁目6番5号,,32.794293471717175,130.742930456344540,096-386-0020,096-386-0021,2330005001215,医療法人清和会,4370108906,,,60,http://www.tohya.or.jp,,,,
431010,4370110621,熊本県,熊本市中央区,ファインヴィレッジ,ファインヴィレッジ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,熊本県熊本市中央区黒髪６丁目３１-２,,32.818804900000000,130.739519800000040,０９６-３４２-６３８０,０９６-３４３-００７２,9330005001828,医療法人杏友会,4370110621,,,0,,,,,
431028,4370114177,熊本県,熊本市東区,サービス付き高齢者向け住宅さくら咲く特定施設入居者生活介護事業所,サービスツキコウレイシャムケジュウタクサクラサクトクテイシセツニュウキョシャセイカツカイゴジギョウショ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,熊本県熊本市東区石原2丁目4番1号サービス付き高齢者向け住宅さくら咲く特定施設入居者生活介護事業所,サービス付き高齢者向け住宅さくら咲く特定施設入居者生活介護事業所,32.841550900000000,130.781112000000000,096-388-3987,096-388-8711,6330005001541,社会福祉法人　朋岳園,4370114177,,,0,http://hougakuen.com,,,,
431028,4370108070,熊本県,熊本市東区,シエスタ錦ケ丘,シエスタニシキガオカ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,熊本県熊本市東区錦ケ丘26番11号,,32.791526900000000,130.758583100000000,096-367-0565,096-368-6923,8330002011038,有限会社ゆうしん,4370108070,,,0,http://yushin-wel.jp/,,,,
431028,4370108575,熊本県,熊本市東区,サンセリテ月出,サンセリテツキデ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,熊本県熊本市東区月出2丁目4-23サンセリテ月出,サンセリテ月出,32.803592600000000,130.762555000000020,０９６－２８２－８３２４,０９６－２８２－８３２５,8330005001341,特定医療法人萬生会,4370108575,,,36,http:/vansay.jp/zaitaku/sincerite/,,,,
431036,4370108260,熊本県,熊本市西区,ファインテラスせいじの,ファインテラスセイジノ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,熊本市西区島崎2丁目11-13,,32.809465900000000,130.690703799999940,096-359-8567,096-359-7727,7330005001144,医療法人金澤会,4370108260,,,0,https://www.seijino.or.jp/,,,,
431036,4370112908,熊本県,熊本市西区,なでしこガーデン上熊本,ナデシコガーデンカミクマモト,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,上熊本2丁目15番24号なでしこガーデン上熊本,なでしこガーデン上熊本,32.813646400000000,130.699966799999970,096-322-3500,096-322-3501,5330005001146,医療法人　起生会,4370112908,,,53,http://ｗｗｗ.n-gk.net/,,,,
431044,4370110217,熊本県,熊本市南区,サービス付き高齢者向け住宅（特定施設）ホスピタウンハウス,サービスツキコウレイシャムケジュウタク（トクテイシセツ）ホスピタウンハウス,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,熊本県熊本市南区富合町古閑１０１２番地,,32.709772106950970,130.675609309786980,096-227-7287,096-357-0085,2290005001525,医療法人相生会,4370110217,,,33,http://www.nishikuma.com/,,,,
